[1088testa SQUASH]
***************** Gold Standard: ***********************
 => Scotland:[1864,1872]; score:1.000000
 => France:[501,507]; score:1.000000
 => U.S.:[1207,1211]; score:1.000000
 => Mary Joe Fernandez:[1801,1819]; score:1.000000
	FN => King:[1724,1728]; score:1.000000
 => U.S. Open:[290,299]; score:1.000000
 => Austria:[992,999]; score:1.000000
 => Olympic:[1761,1768]; score:1.000000
 => Netherlands:[360,371]; score:1.000000
 => Conchita Martinez:[1966,1983]; score:1.000000
 => NEW YORK:[70,78]; score:1.000000

************************ System Result: ***************************
 => Fed Cup:[102,109]; score:1.000000
 => Monica:[1351,1357]; score:1.000000
 => Japan:[1064,1069]; score:1.000000
 => Fed Cup:[1450,1457]; score:1.000000
 => Monica Seles:[1168,1180]; score:1.000000
 => Fernandez:[1582,1591]; score:1.000000
 => Spain:[301,306]; score:1.000000
 => Japan:[1134,1139]; score:1.000000
 => FED CUP:[48,55]; score:1.000000
	FP => TEAMS OPEN:[20,30]; score:1.000000
 => Lindsay:[1778,1785]; score:1.000000
 => U.S.:[15,19]; score:1.000000
 => Czech Republic:[473,487]; score:1.000000
 => U.S.:[337,341]; score:1.000000
 => Americans:[630,639]; score:1.000000
 => Davenport:[1787,1796]; score:1.000000
 => Spain:[1912,1917]; score:1.000000
 => Seles:[1401,1406]; score:1.000000
 => Cup:[889,892]; score:1.000000
 => Belgium:[318,325]; score:1.000000
 => Fed Cup:[1151,1158]; score:1.000000
 => Arantxa Sanchez Vicario:[1938,1961]; score:1.000000
 => Germany:[453,460]; score:1.000000
 => United States:[972,985]; score:1.000000
 => Japan:[516,521]; score:1.000000
 => Salzburg:[1003,1011]; score:1.000000
 => SPAIN:[8,13]; score:1.000000
 => Seles:[1229,1234]; score:1.000000
 => Mary Joe Fernandez:[1466,1484]; score:1.000000
 => Spain:[141,146]; score:1.000000
 => Spain:[719,724]; score:1.000000
 => Richard Finn:[57,69]; score:1.000000
 => United States:[155,168]; score:1.000000
 => Nagoya:[1077,1083]; score:1.000000
 => U.S. Open:[1624,1633]; score:1.000000
 => France:[501,507]; score:1.000000
 => U.S.:[1207,1211]; score:1.000000
 => Seles:[1753,1758]; score:1.000000
 => Mary Joe Fernandez:[1801,1819]; score:1.000000
 => U.S. Open:[290,299]; score:1.000000
 => Austria:[992,999]; score:1.000000
 => Olympic:[1761,1768]; score:1.000000
 => U.S.:[895,899]; score:1.000000
 => Billie Jean King:[908,924]; score:1.000000
 => Netherlands:[360,371]; score:1.000000
 => Conchita Martinez:[1966,1983]; score:1.000000
 => Atlantic City:[747,760]; score:1.000000
 => NEW YORK:[70,78]; score:1.000000
P/R/F:0.9791667/0.8867925/0.9306931; tpCount:47.0; fpCount:1.0; fnCount:6.0
[1093testa TENNIS]
***************** Gold Standard: ***********************
 => Belgium:[298,305]; score:1.000000
 => 1997 FED CUP:[17,29]; score:1.000000
 => Croatia Switzerland:[409,428]; score:1.000000
 => Austria:[398,405]; score:1.000000
 => United States:[218,231]; score:1.000000
 => NEW YORK:[55,63]; score:1.000000
 => Japan Spain:[283,294]; score:1.000000
 => Netherlands Czech Republic:[235,261]; score:1.000000
 => U.S. Open:[156,165]; score:1.000000
 => 1997 Fed Cup:[96,108]; score:1.000000
 => Slovak Republic Argentina:[432,457]; score:1.000000
 => South Korea Australia:[461,482]; score:1.000000
 => South Africa:[486,498]; score:1.000000
 => Germany France:[265,279]; score:1.000000

************************ System Result: ***************************
 => Belgium:[298,305]; score:1.000000
 => Croatia Switzerland:[409,428]; score:1.000000
 => Austria:[398,405]; score:1.000000
 => United States:[218,231]; score:1.000000
 => FED CUP:[22,29]; score:1.000000
 => NEW YORK:[55,63]; score:1.000000
 => Japan Spain:[283,294]; score:1.000000
 => Netherlands Czech Republic:[235,261]; score:1.000000
 => U.S. Open:[156,165]; score:1.000000
 => Slovak Republic Argentina:[432,457]; score:1.000000
	FP => World Group II:[358,372]; score:1.000000
 => South Korea Australia:[461,482]; score:1.000000
 => South Africa:[486,498]; score:1.000000
 => Germany France:[265,279]; score:1.000000
 => Fed Cup:[101,108]; score:1.000000
P/R/F:0.93333334/1.0/0.9655172; tpCount:14.0; fpCount:1.0; fnCount:0.0
[1123testa Two]
***************** Gold Standard: ***********************
 => Algiers:[135,142]; score:1.000000
	FN => BBC:[259,262]; score:1.000000
 => British Broadcasting Corporation:[225,257]; score:1.000000
 => Islamic:[520,527]; score:1.000000
 => Algeria:[11,18]; score:1.000000
 => LONDON:[44,50]; score:1.000000
 => Algerian:[159,167]; score:1.000000
 => Staouelli:[358,367]; score:1.000000
 => Algeria:[437,444]; score:1.000000

************************ System Result: ***************************
 => Algiers:[135,142]; score:1.000000
 => British Broadcasting Corporation:[225,257]; score:1.000000
 => Islamic:[520,527]; score:1.000000
 => Algeria:[11,18]; score:1.000000
 => LONDON:[44,50]; score:1.000000
 => Algerian:[159,167]; score:1.000000
 => Staouelli:[358,367]; score:1.000000
 => Algeria:[437,444]; score:1.000000
P/R/F:1.0/0.8888889/0.94117653; tpCount:8.0; fpCount:0.0; fnCount:1.0
[973testa CRICKET]
***************** Gold Standard: ***********************
 => S. Waugh:[840,848]; score:1.000000
 => Aravinda de Silva:[1333,1350]; score:1.000000
 => Kaluwitharana:[436,449]; score:1.000000
 => A. Gurusinha:[851,863]; score:1.000000
 => Chandana:[476,484]; score:1.000000
 => Lehmann:[1281,1288]; score:1.000000
 => Zimbabwe:[1378,1386]; score:1.000000
 => Tillekeratne:[233,245]; score:1.000000
 => M. Slater:[204,213]; score:1.000000
 => M. Waugh:[1262,1270]; score:1.000000
 => Dharmasena:[689,699]; score:1.000000
 => Chandana:[371,379]; score:1.000000
 => Chandana:[756,764]; score:1.000000
 => Fleming:[916,923]; score:1.000000
 => H. Tillekeratne:[926,941]; score:1.000000
 => Muralitharan:[1148,1160]; score:1.000000
 => Gillespie:[1242,1251]; score:1.000000
 => Vaas:[1142,1146]; score:1.000000
 => Jayasuriya:[190,200]; score:1.000000
 => R. Ponting:[319,329]; score:1.000000
 => A. Ranatunga:[897,909]; score:1.000000
 => India:[1370,1375]; score:1.000000
 => Kaluwitharana:[355,368]; score:1.000000
 => I. Healy:[382,390]; score:1.000000
 => M. Bevan:[262,270]; score:1.000000
 => Fleming:[810,817]; score:1.000000
	FN => Law:[1190,1193]; score:1.000000
 => COLOMBO:[43,50]; score:1.000000
 => D. Fleming:[463,473]; score:1.000000
 => Muralitharan:[405,417]; score:1.000000
 => D. Lehmann:[341,351]; score:1.000000
 => Vass:[655,659]; score:1.000000
 => S. Waugh:[1171,1179]; score:1.000000
 => Vaas:[273,277]; score:1.000000
 => Fleming:[948,955]; score:1.000000
 => McGrath:[1204,1211]; score:1.000000
 => Chandana:[280,288]; score:1.000000
 => R. Mahanama:[958,969]; score:1.000000
 => Jayasuriya:[734,744]; score:1.000000
 => de Silva:[670,678]; score:1.000000
 => Australia:[128,137]; score:1.000000
 => J. Gillespie:[420,432]; score:1.000000
 => S. Law:[224,230]; score:1.000000
 => S. Waugh:[292,300]; score:1.000000
 => Jayasuriya:[487,497]; score:1.000000
 => Sri Lanka:[776,785]; score:1.000000
 => AUSTRALIA:[9,18]; score:1.000000
 => Ranatunga:[393,402]; score:1.000000
 => Dharmasena:[1130,1140]; score:1.000000
 => A.de Silva:[875,885]; score:1.000000
 => Fleming:[1224,1231]; score:1.000000
 => Singer World Series:[86,105]; score:1.000000
	FN => Muralitharan:[303,315]; score:1.000000
 => Sri Lanka:[142,151]; score:1.000000
	FN => M. Waugh:[173,181]; score:1.000000
 => S. Jayasuriya:[786,799]; score:1.000000
 => R. Kaluwitharana:[821,837]; score:1.000000
	FN => McGrath:[972,979]; score:1.000000
 => G. McGrath:[500,510]; score:1.000000
 => SRI LANKA:[21,30]; score:1.000000
 => U. Chandana:[983,994]; score:1.000000
 => Dharmasena:[248,258]; score:1.000000
 => Bevan:[1299,1304]; score:1.000000
 => Australia:[163,172]; score:1.000000
 => Muralitharan:[710,722]; score:1.000000
 => Chandana:[452,460]; score:1.000000
 => Healy:[802,807]; score:1.000000

************************ System Result: ***************************
 => S. Waugh:[840,848]; score:1.000000
 => Kaluwitharana:[436,449]; score:1.000000
 => A. Gurusinha:[851,863]; score:1.000000
 => Chandana:[476,484]; score:1.000000
 => Lehmann:[1281,1288]; score:1.000000
 => Zimbabwe:[1378,1386]; score:1.000000
 => Tillekeratne:[233,245]; score:1.000000
 => M. Slater:[204,213]; score:1.000000
 => M. Waugh:[1262,1270]; score:1.000000
 => Dharmasena:[689,699]; score:1.000000
 => Chandana:[371,379]; score:1.000000
 => Chandana:[756,764]; score:1.000000
 => Fleming:[916,923]; score:1.000000
 => H. Tillekeratne:[926,941]; score:1.000000
 => Muralitharan:[1148,1160]; score:1.000000
 => Gillespie:[1242,1251]; score:1.000000
 => Vaas:[1142,1146]; score:1.000000
 => Jayasuriya:[190,200]; score:1.000000
 => R. Ponting:[319,329]; score:1.000000
 => A. Ranatunga:[897,909]; score:1.000000
 => India:[1370,1375]; score:1.000000
 => Kaluwitharana:[355,368]; score:1.000000
 => I. Healy:[382,390]; score:1.000000
 => M. Bevan:[262,270]; score:1.000000
 => Fleming:[810,817]; score:1.000000
 => COLOMBO:[43,50]; score:1.000000
 => D. Fleming:[463,473]; score:1.000000
 => Muralitharan:[405,417]; score:1.000000
 => D. Lehmann:[341,351]; score:1.000000
 => Vass:[655,659]; score:1.000000
 => S. Waugh:[1171,1179]; score:1.000000
 => Vaas:[273,277]; score:1.000000
 => Fleming:[948,955]; score:1.000000
 => McGrath:[1204,1211]; score:1.000000
 => Chandana:[280,288]; score:1.000000
 => R. Mahanama:[958,969]; score:1.000000
 => Jayasuriya:[734,744]; score:1.000000
 => de Silva:[670,678]; score:1.000000
 => Australia:[128,137]; score:1.000000
 => J. Gillespie:[420,432]; score:1.000000
 => S. Law:[224,230]; score:1.000000
 => S. Waugh:[292,300]; score:1.000000
 => Jayasuriya:[487,497]; score:1.000000
 => Sri Lanka:[776,785]; score:1.000000
 => AUSTRALIA:[9,18]; score:1.000000
 => Ranatunga:[393,402]; score:1.000000
 => Dharmasena:[1130,1140]; score:1.000000
 => A.de Silva:[875,885]; score:1.000000
 => Fleming:[1224,1231]; score:1.000000
 => Singer World Series:[86,105]; score:1.000000
 => Sri Lanka:[142,151]; score:1.000000
 => S. Jayasuriya:[786,799]; score:1.000000
 => R. Kaluwitharana:[821,837]; score:1.000000
 => G. McGrath:[500,510]; score:1.000000
 => SRI LANKA:[21,30]; score:1.000000
 => U. Chandana:[983,994]; score:1.000000
 => Dharmasena:[248,258]; score:1.000000
 => Bevan:[1299,1304]; score:1.000000
 => Aravinda de Silva
Next Series:[1333,1362]; score:1.000000
 => Australia:[163,172]; score:1.000000
 => Muralitharan:[710,722]; score:1.000000
 => Chandana:[452,460]; score:1.000000
 => Healy:[802,807]; score:1.000000
P/R/F:1.0/0.9402985/0.9692307; tpCount:63.0; fpCount:0.0; fnCount:4.0
[1019testa German]
***************** Gold Standard: ***********************
 => German:[69,75]; score:1.000000
 => Reuters:[662,669]; score:1.000000
 => Berlin:[423,429]; score:1.000000
 => Velten:[411,417]; score:1.000000
 => Netherlands:[337,348]; score:1.000000
 => German:[0,6]; score:1.000000
 => Nicole Nichterwitz:[252,270]; score:1.000000
 => BERLIN:[51,57]; score:1.000000

************************ System Result: ***************************
 => German:[69,75]; score:1.000000
 => Reuters:[662,669]; score:1.000000
 => Berlin:[423,429]; score:1.000000
 => Velten:[411,417]; score:1.000000
 => Netherlands:[337,348]; score:1.000000
 => German:[0,6]; score:1.000000
 => Nicole Nichterwitz:[252,270]; score:1.000000
 => BERLIN:[51,57]; score:1.000000
P/R/F:1.0/1.0/1.0; tpCount:8.0; fpCount:0.0; fnCount:0.0
[1105testa SOCCER]
***************** Gold Standard: ***********************
 => SPANISH:[23,30]; score:1.000000
 => Deportivo Coruna:[131,147]; score:1.000000
	FN => division:[109,117]; score:1.000000
 => Corentine Martins:[151,168]; score:1.000000
 => Spanish:[95,102]; score:1.000000
 => Roberto Carlos:[198,212]; score:1.000000
 => MADRID:[47,53]; score:1.000000
 => Real Madrid:[183,194]; score:1.000000

************************ System Result: ***************************
 => SPANISH:[23,30]; score:1.000000
 => Deportivo Coruna:[131,147]; score:1.000000
 => Corentine Martins:[151,168]; score:1.000000
 => Spanish:[95,102]; score:1.000000
 => Roberto Carlos:[198,212]; score:1.000000
 => MADRID:[47,53]; score:1.000000
 => Real Madrid:[183,194]; score:1.000000
P/R/F:1.0/0.875/0.93333334; tpCount:7.0; fpCount:0.0; fnCount:1.0
[1109testa BOXING]
***************** Gold Standard: ***********************
 => Heath:[484,489]; score:1.000000
 => WBA:[227,230]; score:1.000000
 => Miller:[615,621]; score:1.000000
 => James Heath:[206,217]; score:1.000000
 => Nate Miller:[143,154]; score:1.000000
 => MILLER:[29,35]; score:1.000000
 => Miller:[269,275]; score:1.000000
 => Miller:[526,532]; score:1.000000
 => DUBLIN:[51,57]; score:1.000000
 => American:[197,205]; score:1.000000

************************ System Result: ***************************
 => Heath:[484,489]; score:1.000000
 => WBA:[227,230]; score:1.000000
 => Miller:[615,621]; score:1.000000
 => James Heath:[206,217]; score:1.000000
 => Nate Miller:[143,154]; score:1.000000
 => MILLER:[29,35]; score:1.000000
 => Miller:[269,275]; score:1.000000
 => Miller:[526,532]; score:1.000000
 => DUBLIN:[51,57]; score:1.000000
 => American:[197,205]; score:1.000000
P/R/F:1.0/1.0/1.0; tpCount:10.0; fpCount:0.0; fnCount:0.0
[1114testa SOCCER]
***************** Gold Standard: ***********************
 => Hansa Rostock:[125,138]; score:1.000000
 => Luebeck:[186,193]; score:1.000000
 => BONN:[41,45]; score:1.000000
 => Duisburg:[175,183]; score:1.000000
 => Karlsruhe:[113,122]; score:1.000000
 => Borussia Neunkirchen:[141,161]; score:1.000000
 => German Cup:[68,78]; score:1.000000
 => St Pauli:[164,172]; score:1.000000
 => GERMAN CUP:[8,18]; score:1.000000

************************ System Result: ***************************
 => Hansa Rostock:[125,138]; score:1.000000
 => Luebeck:[186,193]; score:1.000000
 => BONN:[41,45]; score:1.000000
 => Duisburg:[175,183]; score:1.000000
 => Karlsruhe:[113,122]; score:1.000000
 => Borussia Neunkirchen:[141,161]; score:1.000000
 => German Cup:[68,78]; score:1.000000
 => St Pauli:[164,172]; score:1.000000
 => GERMAN CUP:[8,18]; score:1.000000
P/R/F:1.0/1.0/1.0; tpCount:9.0; fpCount:0.0; fnCount:0.0
[1103testa SOCCER]
***************** Gold Standard: ***********************
 => FRANCE:[8,14]; score:1.000000
 => Mexico:[73,79]; score:1.000000
 => PARIS:[44,49]; score:1.000000
 => France:[61,67]; score:1.000000
 => Youri Djorkaeff:[186,201]; score:1.000000
 => MEXICO:[20,26]; score:1.000000
 => Nicolas Ouedec:[156,170]; score:1.000000

************************ System Result: ***************************
 => FRANCE:[8,14]; score:1.000000
 => Mexico:[73,79]; score:1.000000
 => PARIS:[44,49]; score:1.000000
 => France:[61,67]; score:1.000000
 => Youri Djorkaeff:[186,201]; score:1.000000
 => MEXICO:[20,26]; score:1.000000
 => Nicolas Ouedec:[156,170]; score:1.000000
P/R/F:1.0/1.0/1.0; tpCount:7.0; fpCount:0.0; fnCount:0.0
[1125testa S.]
***************** Gold Standard: ***********************
 => Afrikaners:[1225,1235]; score:1.000000
 => Constand Viljoen:[272,288]; score:1.000000
 => Afrikaners:[11,21]; score:1.000000
 => Northern Cape:[206,219]; score:1.000000
 => Northern Cape:[1422,1435]; score:1.000000
 => Afrikaans:[1515,1524]; score:1.000000
 => Freedom Front:[304,317]; score:1.000000
 => CAPE TOWN:[48,57]; score:1.000000
 => African National Congress:[931,956]; score:1.000000
 => Viljoen:[691,698]; score:1.000000
 => Dutch:[1266,1271]; score:1.000000
 => Viljoen:[1332,1339]; score:1.000000
 => South Africa:[1146,1158]; score:1.000000
 => South Africa:[605,617]; score:1.000000
 => German:[1273,1279]; score:1.000000
 => Afrikaners:[383,393]; score:1.000000
 => Viljoen:[1116,1123]; score:1.000000
 => S. African:[0,10]; score:1.000000
 => Pretoria:[351,359]; score:1.000000
 => South African:[69,82]; score:1.000000
 => Afrikaner:[547,556]; score:1.000000
 => Nelson Mandela:[905,919]; score:1.000000
 => French:[1284,1290]; score:1.000000

************************ System Result: ***************************
 => Afrikaners:[1225,1235]; score:1.000000
 => Constand Viljoen:[272,288]; score:1.000000
 => Northern Cape:[206,219]; score:1.000000
 => Northern Cape:[1422,1435]; score:1.000000
 => Afrikaans:[1515,1524]; score:1.000000
 => Freedom Front:[304,317]; score:1.000000
 => CAPE TOWN:[48,57]; score:1.000000
 => African National Congress:[931,956]; score:1.000000
 => S. African Afrikaners:[0,21]; score:1.000000
 => Viljoen:[691,698]; score:1.000000
 => Dutch:[1266,1271]; score:1.000000
 => Viljoen:[1332,1339]; score:1.000000
 => South Africa:[1146,1158]; score:1.000000
	FP => Coloureds:[1497,1506]; score:1.000000
 => South Africa:[605,617]; score:1.000000
 => German:[1273,1279]; score:1.000000
	FP => Afrikaners:[94,104]; score:1.000000
 => Afrikaners:[383,393]; score:1.000000
 => Viljoen:[1116,1123]; score:1.000000
 => Pretoria:[351,359]; score:1.000000
 => South African:[69,82]; score:1.000000
 => Afrikaner:[547,556]; score:1.000000
 => Nelson Mandela:[905,919]; score:1.000000
 => French:[1284,1290]; score:1.000000
P/R/F:0.92/1.0/0.9583333; tpCount:23.0; fpCount:2.0; fnCount:0.0
[1095testa BASEBALL]
***************** Gold Standard: ***********************
 => OAKLAND:[744,751]; score:1.000000
 => COLORADO:[1355,1363]; score:1.000000
 => CINCINNATI:[1294,1304]; score:1.000000
 => CHICAGO:[1006,1013]; score:1.000000
 => KANSAS CITY:[629,640]; score:1.000000
 => MINNESOTA:[692,701]; score:1.000000
 => SAN DIEGO:[1333,1342]; score:1.000000
 => ST LOUIS:[981,989]; score:1.000000
 => ST LOUIS:[1367,1375]; score:1.000000
 => PITTSBURGH:[1053,1063]; score:1.000000
 => MILWAUKEE:[445,454]; score:1.000000
 => Major League Baseball:[75,96]; score:1.000000
 => CENTRAL DIVISION:[360,376]; score:1.000000
 => MILWAUKEE:[705,714]; score:1.000000
 => BOSTON:[287,293]; score:1.000000
 => FLORIDA:[1283,1290]; score:1.000000
 => WESTERN DIVISION:[493,509]; score:1.000000
 => DETROIT:[644,651]; score:1.000000
 => SAN DIEGO:[1094,1103]; score:1.000000
 => CLEVELAND:[715,724]; score:1.000000
 => CHICAGO:[398,405]; score:1.000000
 => NATIONAL LEAGUE EASTERN DIVISION:[775,807]; score:1.000000
 => SEATTLE:[527,534]; score:1.000000
 => NEW YORK:[752,760]; score:1.000000
 => COLORADO:[1139,1147]; score:1.000000
 => NEW YORK:[245,253]; score:1.000000
 => LOS ANGELES:[1305,1316]; score:1.000000
 => NEW YORK:[889,897]; score:1.000000
 => CALIFORNIA:[572,582]; score:1.000000
	FN => SEATTLE:[665,672]; score:1.000000
 => NEW YORK:[1274,1282]; score:1.000000
 => TEXAS:[728,733]; score:1.000000
 => CHICAGO:[673,680]; score:1.000000
 => OAKLAND:[547,554]; score:1.000000
 => SAN FRANCISCO:[1257,1270]; score:1.000000
 => MAJOR LEAGUE:[10,22]; score:1.000000
 => TORONTO:[684,691]; score:1.000000
 => PHILADELPHIA:[915,927]; score:1.000000
 => ATLANTA:[819,826]; score:1.000000
 => TORONTO:[310,317]; score:1.000000
 => CLEVELAND:[377,386]; score:1.000000
 => PITTSBURGH:[1246,1256]; score:1.000000
 => BOSTON:[734,740]; score:1.000000
 => TEXAS:[510,515]; score:1.000000
 => ATLANTA:[1216,1223]; score:1.000000
 => HOUSTON:[962,969]; score:1.000000
 => SAN FRANCISCO:[1160,1173]; score:1.000000
 => PHILADELPHIA:[1320,1332]; score:1.000000
